Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 157,91.40435817229519,826.8450003437753,140.36630297774758,14.950018069588417,51.71126388324876,28.61353963318663,1.6279221079229647,9.204320308007631,0.28892210382540995,281.0644765941186
Run 158,385.0421749781448,918.019389531617,95.17773253086972,11.197480347065081,89.2129170581631,16.397069943703443,1.0537626214009643,5.224337311829803,0.4957780975848888,276.8348650548235
Run 159,105.04472979272404,995.642996264192,220.64687269473905,23.09953845053004,55.58129278251626,28.39030476630255,0.05404300994680411,4.654977963916473,0.31422045725115894,276.3164088472586
Run 160,410.5222304596717,501.67720581850983,348.48078355928766,14.834067121795439,72.12367086037123,20.520367483078594,1.6757708281531225,6.538112909306182,0.19737082025985775,280.2864512087106
Run 161,380.54903124357463,895.8486020841256,152.71070314376323,21.902325511682594,61.637155006749396,19.899019147500482,0.8515964909008795,4.098468808319256,0.30995773631517953,278.0695349969158
Run 162,327.3281342744124,650.5508925931058,314.72116543049026,19.02996518485864,71.54093302988483,26.50548264079948,1.6613800950414443,4.254597752831437,0.14861933504043714,279.3983492150013
Run 163,391.77140822433404,934.6433278495387,449.0331905636517,16.128000232040662,62.25839578979842,21.251092216001645,2.7382993722664812,4.7871409050781235,0.23958206610512367,280.16085170112365
Run 164,427.8904169056655,840.7639577536191,445.28460934146113,21.74201049292111,64.22214105238348,16.03154577666359,0.4209621804537199,6.129150650985122,0.29680958622678305,280.83396061535103
Run 165,456.18582269960103,924.8275087114461,368.00117080828574,27.269879732518955,89.48098999106088,16.808171401999264,1.7004371443649011,11.28880024279897,0.24659797572898234,281.233194797209
Run 166,371.7965126448486,314.96769828148473,419.5001254674314,10.430566589296582,78.587667027452,28.869407325733995,1.0886222716709084,9.942959803786838,0.32637398499659354,277.69840755176574
Run 167,281.90577898099866,560.6644173508741,432.76231231050843,25.73658464787809,52.47672922457327,22.095215639794443,2.624627343502956,10.57207942689531,0.323450136364163,277.85022665032
Run 168,211.78943679285945,599.7780211560637,133.2047791476818,26.884723930582975,57.73003572633931,25.102171790467647,1.2519732101528547,5.4261865141783545,0.183112528378104,276.07114740075014
Run 169,464.0297396371055,313.3423938056361,334.159283978698,25.619643588734416,56.61527872158301,23.24405098303581,2.07076148758471,6.2267986303795215,0.19400706155500874,278.58769888675926
Run 170,232.49832186248204,402.5772581637243,484.63120326031265,14.933203621867587,54.817611519982435,14.986934412757725,1.32944474028616,4.124635559512619,0.33580590963542023,277.239962719446
Run 171,239.2145438746637,777.5265593806748,157.74322324239654,14.78902802153993,79.56624823605729,12.144691209042936,1.4749817283681863,5.278206921021856,0.2202995564170226,280.7068657201809
Run 172,303.35699716667864,982.0577941760141,165.12740039788054,11.139220322491319,80.36166751492398,21.538519974128803,0.17736833219307369,5.125881001617445,0.4778885909881183,277.5815737882433
Run 173,104.73884090841463,633.5417788703367,462.8786600680645,23.88475908997853,82.12675950558895,28.584717187082664,0.5069561859997765,11.31558990826074,0.27717050737315796,276.0396200097101
Run 174,328.1505818794135,488.0111438973984,378.1027895545248,18.45723323404603,72.519956937297,19.278788920246015,0.45328896862238566,4.020995348790284,0.32180816496225884,279.76659087911014
Run 175,80.67540406882972,899.7345722350007,230.24863335896896,28.416569119624352,59.61263310692478,12.918682515824058,2.8366987471308844,7.9033864987228215,0.10176852941442532,279.2430980880504
Run 176,382.14570659272005,692.9599508002873,376.62284402750623,27.47796947436006,52.372734000199834,18.885800053168673,2.6958436842968867,11.793041978152392,0.38873479323982574,278.1299038098953
Run 177,191.64489728916504,644.6683455554337,492.75355356841635,17.69295002325589,68.27653823907895,18.37760006008873,2.473158437331756,6.952625068180703,0.3500414500917566,279.6057363692895
Run 178,155.61832304911422,745.2167036694814,413.2653496604976,23.67155436380152,86.67454138765352,27.975896876254463,1.6739226967198624,4.394800844056733,0.1887407342521905,279.39946256535745
Run 179,93.62209524826048,686.8738521179229,255.1548681398592,24.15226759702027,84.47470477915468,23.997045677824566,0.7433441919431736,11.792815584869185,0.10781634228560502,275.98461092073353
Run 180,314.49315189405064,450.1078536664038,87.92546982218536,19.445498975472375,62.11018954992075,25.91685801214819,0.14343652897672365,4.784910531194668,0.45339817385365877,278.47610705924916
Run 181,302.39561377890595,519.4122095362502,303.10210631704535,22.37909471647395,58.679048438985866,20.509475210993948,1.7795311342442672,10.74332532948126,0.48806934603744867,277.5936247382819
Run 182,155.96383460502344,702.1961390241729,179.00854712326242,14.199706209637633,69.08315418231187,14.187440212957947,1.9649923108625105,4.043696478407165,0.21941551497861278,276.9573780370931
Run 183,308.73651337188295,388.77651717196625,280.03619927726083,18.83518099070043,75.74425064183107,25.353770580892565,1.5047530096367996,9.134510682220416,0.23376540695624365,279.3063350249803
Run 184,107.54216154031539,825.3222300192483,119.24432837315956,28.24052737391185,89.01024621475172,28.754394084917827,2.0876714263581113,11.965097185812567,0.36283634602429016,277.7967478210639
Run 185,131.8134285249888,899.7340733092017,341.59487199423177,15.70284233310705,86.70199777028559,11.982383181296168,1.3466331329644443,9.745268447086492,0.39517440531569215,281.95505309076617
Run 186,127.1993586154958,436.74483159220887,383.09695425224646,26.35088487489004,88.47047498579416,16.67171108663586,0.607533555575433,8.154205820855768,0.4823574012002314,275.3317661543799
Run 187,333.4292177781399,544.1431731687383,231.67878299391666,15.45178018969444,87.68738350588237,21.934611534979986,0.20389739836442755,5.42481040023846,0.3329537085761654,277.9732442965061
Run 188,211.97995460475084,530.5728625338451,145.03774959921162,28.879743255101616,58.69804254810593,25.546994087207317,0.8499736957961286,5.085644241299204,0.22487912694694454,278.5395771549449
Run 189,68.84527347673021,774.0749011173048,414.05330544222454,24.441302254979067,74.56293145392746,19.321210601968396,0.05051779592422734,11.703901401053646,0.28028425967480886,276.17458628689985
Run 190,270.1848784233604,811.3474691800222,183.52180741275507,26.77315625650121,80.19116866244845,13.175632584220683,2.05176868817068,7.626457988479116,0.2362862618273753,276.5378978700968
Run 191,204.0528760135992,519.2930501167449,357.88740509453254,17.1099669966245,66.6280290170269,21.956982184463623,1.4407367485837175,9.717247250861856,0.11020305571034004,277.6520240171673
Run 192,361.5841799131339,369.93165588693836,318.2482620251176,10.204100570309029,89.77576977166899,22.492657387220024,1.4493183471546205,7.19923601443893,0.2996785658255855,275.69721324080723
Run 193,68.6120012099709,638.1643519308052,76.64135047841052,12.072207215438635,56.766844752394626,10.206975531078445,1.4280890579789665,8.598688207174877,0.44696067980100984,278.5825031271488
Run 194,423.13578674959825,585.4407965236088,131.375527004216,28.048257032102452,61.21294245850942,14.592403317461093,0.8637178302315394,11.39899092464319,0.43261361948025523,277.6236629285099
Run 195,463.08785488148135,595.207442250336,451.28373087399194,15.693646633332385,61.31751026344331,24.821441467639097,1.7000637227815867,6.611803885311799,0.30944358979118813,277.58776975725993
Run 196,381.20752773330014,776.4854176826666,405.5417294282788,18.474538325594118,84.13847616007415,27.146822847524625,2.506708000675218,4.025389624607516,0.11273683634391918,280.23165510923474
Run 197,385.5799199290252,846.1001315557851,473.07033982071965,23.423611388472004,58.96726518346525,26.852889648985766,1.4229374562393575,5.206131468620704,0.30318619619093634,276.6367320060566
Run 198,378.33962422353136,946.805238813535,210.08128977636753,25.461767624573618,83.36568404402806,20.036802883429402,2.953869713587582,4.621652436163053,0.3859221400652716,277.981514332527
Run 199,395.2302107635575,977.8060009891896,461.80063747481825,16.990870585333546,70.26782341106812,27.382250689542538,0.9828599736542525,11.522053509320667,0.4416296544021907,280.556299839865
Run 200,395.8081354250242,830.6425441884525,353.50360365418356,10.048806919873892,79.80425856193958,28.446836185581784,0.8182040101305917,11.094965292660051,0.4028375348330019,279.2545569957774
Run 201,160.81319758059877,784.1336341040535,232.96204986260904,25.862337583338423,74.35785874359946,14.453088430753962,2.0074330209357347,4.717339896096463,0.36000511311297867,283.431147301836
Run 202,409.1093086473238,517.5114204051404,220.54301111570965,16.379282902521624,81.16693846799487,26.905002931043974,0.014078240242392348,6.0206258812812345,0.2616657193243712,279.21354897857606
Run 203,211.49545882082313,529.5501416637546,253.56273103530964,13.09231557550627,62.44629773905133,22.749545843983512,1.1300441988040446,6.8202659887288295,0.19574062679447668,280.5467212784385
Run 204,458.5014938166221,766.2033975503812,149.29844385762465,27.90314400588103,68.58181895546318,22.701134774580986,1.0290657718832232,5.886148453741117,0.10990578124650018,276.5293251225479
Run 205,166.9236060644812,512.6947232779441,70.39318103091446,11.496255723197146,81.08070044955349,17.517066854741117,1.8578363187524194,10.735977723736418,0.20386670139499677,283.36210048318316
Run 206,209.09955724901786,423.6819955816304,186.00997598664458,15.33731819407837,73.36509373289584,12.897006182101194,1.9777055823700722,11.018773382561427,0.26635117018857624,278.5108022829343
Run 207,113.68131771624724,756.6174764242699,492.2507784525561,11.95909724767338,73.45042980357806,29.56811355480122,2.8254575634268018,4.317411056837104,0.24569764227854796,278.8210123513166
Run 208,362.80767523891507,553.6585681249356,395.8386535012796,25.59795968831973,84.98610646744501,25.015375944278507,1.5716029001542569,9.884920052988864,0.4507537391587084,275.6367360113217
Run 209,296.0177551314659,690.4740070631092,110.53934049255182,18.529220379114363,72.51950513552092,23.402473735138628,0.4612525284109238,6.586794425098549,0.23998331483683122,278.803482617601
Run 210,425.1409968893827,311.2173221049659,187.942760289462,13.930040380553116,75.81693291309941,16.704752506659926,0.3811848078801845,5.610467485190684,0.30187072341383253,281.1212310126682
Run 211,450.6209976951581,468.08196708104924,382.4645240489558,28.959958422588127,84.26978241631677,26.010526772130437,2.9872191897967335,9.934961847744315,0.3687819037969978,277.654755985487
Run 212,97.37167829486506,312.9686349038184,108.6763943000903,27.671346673022583,58.916869789737945,19.252554476921635,0.4587733905932351,11.923528878998395,0.1824220435004704,280.6502104408984
Run 213,479.3474473384081,635.1848317504115,495.8942315363119,18.616925060297298,74.75448078762138,13.989074098630272,0.6902150444873228,8.379481003359944,0.34991114622701336,277.5881080768326
Run 214,303.122748394251,618.5115488182989,93.82188572705256,21.55154125420626,50.566385613096,29.319290567884252,1.7826368285715193,6.476683111255199,0.3271606613714342,280.09610527827596
Run 215,454.44448534242144,620.5674590222236,208.18006986992845,12.743943378005438,80.26088023381439,23.130163207038038,0.29071596291372515,7.767352279957927,0.26873625647221766,280.4129317612269
Run 216,423.74881045741245,981.5669896118485,330.030153870422,29.02540464184934,79.91163745310757,23.600707267497764,0.762453406864306,9.323541988725216,0.4462316276383971,279.65248995309713
Run 217,378.27837713200046,737.3597103981542,467.6555207293115,15.120990481668377,60.514361655816074,21.513902286339636,1.37371648254597,4.316703825199039,0.41617504771889446,278.9877838458735
Run 218,339.84596645911853,608.217505748828,210.19349285423047,12.166075717697698,52.3952539910016,25.12480698910199,1.0816175652072317,9.531738171776833,0.13936511576804722,278.2132947484768
Run 219,53.87894201495846,436.87398203785705,238.92497658499823,14.96073031084347,69.41456203769647,28.552455239984567,2.294846662009597,9.498768616993809,0.41890101907168686,281.198942440167
Run 220,208.98849073926417,557.8910872050678,498.48748349399943,22.822272779234147,60.644319629778686,18.263278079998713,2.4742211168140367,6.38203917007541,0.2514771573883363,276.84028955403556
Run 221,339.8075445113146,536.2806875376972,238.42976564921224,27.1714392300938,75.06095278855918,21.82200102718171,2.0270545465453953,9.939098006924201,0.2338190941148045,280.4022852001479
Run 222,117.36242794876362,756.4430065724466,357.9756706530848,16.911958969391765,56.8438299882427,29.046748568111934,1.2767866532662726,5.201687145062696,0.417763005179846,278.94815722350234
Run 223,174.7683475633338,742.5422015371419,447.7148871723602,29.91906915568468,64.82178792931491,28.92820652189644,1.743316068781336,4.406336918598726,0.2072523588584128,278.070787120788
Run 224,100.92665664518933,429.92349510727666,207.9511234895649,24.329316823828506,66.31870960380897,12.452924952468107,0.36783341636581257,9.309645948078746,0.23772202894245587,280.99694947972216
Run 225,62.523399638794814,849.662052937239,93.19500463124494,11.898432727472244,70.15086167974175,11.9862837829638,0.2630088928348835,5.93682550829547,0.38867548988919853,276.9565525749202
Run 226,179.17412693495646,913.831128263761,497.7478410126898,13.241503937673082,69.53259339100222,16.324624073300196,0.41067292955098234,7.59117889431936,0.45144406609917587,279.1720040683258
Run 227,88.11537915584486,661.1125486763347,244.1979329019448,25.64900738024458,59.119494257695834,13.97024534443804,1.547629083741302,8.32427968489047,0.18203410308144496,276.6902982098151
Run 228,75.85866106240415,905.3388942074954,222.7193719445859,22.183353702377136,89.6037136904315,23.745991902394124,2.8156010999797747,10.43877010111466,0.188186729277742,279.4805133030149
Run 229,448.91066426337284,496.126635681942,118.87661592877517,14.282879031788724,53.03163330061377,13.410088859653902,1.2499353199108625,8.423789443284122,0.26252631999596066,277.6539258482676
Run 230,235.45302164089608,984.8522964001144,236.2406450739238,28.012180087672466,68.90131393196411,16.08018957232988,0.909312835136134,8.074691159455003,0.26178153797907366,276.1734761908637
Run 231,67.16276683949732,844.3612964558663,173.35438636241707,14.464155073365554,50.4199496759244,20.63136018377039,2.095938663913472,11.928854011960059,0.2121593049184065,278.63102065254566
